experiment,experiment_label,model,optimizer,seed,total_trades,total_profit_points,mean_trade_points,win_rate,profit_factor,max_drawdown_points,sharpe_ratio_annualized
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,3,520,-765.0,-1.4711538461538463,0.4076923076923077,0.9546935149541013,-2630.0,-0.7120267321270353
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,ga,1,520,-815.0,-1.5673076923076923,0.40576923076923077,0.9518463810930576,-2645.0,-0.7269338973950037
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,ga,2,520,-495.0,-0.9519230769230769,0.40576923076923077,0.9702345159350572,-2965.0,-0.4399361296691602
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,ga,3,520,-70.0,-0.1346153846153846,0.40576923076923077,0.9957550030321407,-2685.0,-0.06401187533552109
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,gwo,1,520,-140.0,-0.2692307692307692,0.41346153846153844,0.9913151364764268,-2440.0,-0.1307307744224361
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,gwo,2,520,-405.0,-0.7788461538461539,0.41346153846153844,0.9756317689530686,-2915.0,-0.3692230332348997
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,gwo,3,520,-815.0,-1.5673076923076923,0.40576923076923077,0.9520729197294914,-2685.0,-0.7552801825524844
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,pso,1,520,-925.0,-1.7788461538461537,0.4076923076923077,0.9460011675423234,-3080.0,-0.8950046782062561
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,pso,2,520,-760.0,-1.4615384615384615,0.4076923076923077,0.9544501048846269,-2750.0,-0.6752347963690744
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,pso,3,520,755.0,1.4519230769230769,0.4153846153846154,1.0477848101265823,-2610.0,0.6190897753067828
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,random_search,1,520,20.0,0.038461538461538464,0.4173076923076923,1.001207364926049,-2755.0,0.01834410567529472
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,random_search,2,520,-575.0,-1.1057692307692308,0.40192307692307694,0.965423932651834,-3105.0,-0.5021602622868622
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,random_search,3,520,-735.0,-1.4134615384615385,0.4096153846153846,0.956145584725537,-2575.0,-0.6648758691362957
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,de,1,520,-2440.0,-4.6923076923076925,0.3596153846153846,0.8620299689001979,-3415.0,-2.1677277361987115
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,de,2,520,-6165.0,-11.85576923076923,0.38461538461538464,0.6510048117746957,-6290.0,-9.035085096233102
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,de,3,520,-970.0,-1.8653846153846154,0.41346153846153844,0.9411586290567182,-2405.0,-1.1538188657858048
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,ga,1,520,-2610.0,-5.019230769230769,0.38846153846153847,0.8503869303525365,-4220.0,-2.8683277138933474
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,ga,2,520,-3230.0,-6.211538461538462,0.41923076923076924,0.8084790987251704,-3705.0,-4.3262280237126545
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,ga,3,520,-2840.0,-5.461538461538462,0.4269230769230769,0.8345952242283052,-3385.0,-3.7705354579051966
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,gwo,1,520,-5710.0,-10.98076923076923,0.3942307692307692,0.6793935991016283,-6075.0,-10.270149622353445
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,gwo,2,520,-6180.0,-11.884615384615385,0.3923076923076923,0.6363636363636364,-6395.0,-8.821963574832274
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,gwo,3,520,-6505.0,-12.509615384615385,0.375,0.6359820928931169,-6715.0,-8.975301979860006
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,pso,1,520,-5300.0,-10.192307692307692,0.4153846153846154,0.6961880194898251,-5390.0,-7.695491151838032
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,pso,2,520,-5460.0,-10.5,0.38269230769230766,0.6911764705882353,-5700.0,-7.799844611057527
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,pso,3,520,-3935.0,-7.5673076923076925,0.4115384615384615,0.7652147971360382,-4190.0,-5.882039357386387
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,random_search,1,520,-2570.0,-4.9423076923076925,0.41923076923076924,0.8438164691583105,-2965.0,-3.4002624427963517
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,random_search,2,520,-5205.0,-10.009615384615385,0.40576923076923077,0.700517836593786,-5420.0,-7.491738982459772
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,random_search,3,520,-4645.0,-8.932692307692308,0.3923076923076923,0.7325849165227404,-5535.0,-6.0911024952061945
