experiment,experiment_label,model,optimizer,seed,total_trades,total_profit_points,mean_trade_points,win_rate,profit_factor,max_drawdown_points,sharpe_ratio_annualized
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,de,3,514,60.0,0.11673151750972763,0.4377431906614786,1.0031397174254317,-3270.0,0.04012401734924788
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,ga,1,514,-725.0,-1.4105058365758756,0.4182879377431907,0.9618018967334035,-3455.0,-0.4845367137271161
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,ga,2,513,-80.0,-0.15594541910331383,0.4249512670565302,0.9957276368491321,-3275.0,-0.05369377590885993
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,ga,3,520,300.0,0.5769230769230769,0.4346153846153846,1.0155925155925156,-3410.0,0.20519489634250582
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,gwo,1,520,1780.0,3.423076923076923,0.4480769230769231,1.0954423592493299,-3135.0,1.2437672652006166
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,gwo,2,520,2020.0,3.8846153846153846,0.45,1.1092187077588538,-3135.0,1.3798157051450939
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,gwo,3,520,1795.0,3.451923076923077,0.45,1.0961950696677385,-3165.0,1.2526461611460682
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,pso,1,520,615.0,1.1826923076923077,0.4346153846153846,1.0323089046493301,-3320.0,0.4439963966744785
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,pso,2,520,690.0,1.3269230769230769,0.43846153846153846,1.0362490149724193,-3320.0,0.4947040400245757
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,pso,3,515,35.0,0.06796116504854369,0.42718446601941745,1.001834862385321,-3480.0,0.023821880736844967
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,random_search,1,520,705.0,1.3557692307692308,0.4423076923076923,1.0370273109243697,-3315.0,0.5151187399244828
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,random_search,2,520,345.0,0.6634615384615384,0.4346153846153846,1.0178248514595711,-3515.0,0.24479088924869072
