experiment,experiment_label,model,optimizer,seed,total_trades,total_profit_points,mean_trade_points,win_rate,profit_factor,max_drawdown_points,sharpe_ratio_annualized
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,random_search,3,3012,27160.0,9.01726427622842,0.4767596281540505,1.4914947520810713,-1855.0,13.565238482285743
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,de,1,3012,27550.0,9.146746347941567,0.4843957503320053,1.5011824631617245,-2250.0,13.969728924224578
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,de,2,3012,-49110.0,-16.304780876494025,0.34860557768924305,0.48503119593142136,-49120.0,-6.735894930739303
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,de,3,3012,21320.0,7.078353253652058,0.4684594953519256,1.3656319670725432,-3005.0,9.724083328631448
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,ga,1,3012,26180.0,8.691899070385126,0.4820717131474104,1.4700601490259448,-2205.0,12.61519242816006
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,ga,2,3012,25980.0,8.625498007968128,0.47742363877822047,1.465299543297215,-2390.0,12.599795147669893
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,ga,3,3012,25790.0,8.56241699867198,0.4767596281540505,1.4610296746514122,-2390.0,12.491460201643498
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,gwo,1,3012,56020.0,18.598937583001327,0.5521248339973439,2.411260864088676,-880.0,20.5341553654531
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,gwo,2,3012,33370.0,11.079017264276228,0.5169322709163346,1.6480870071858613,-2885.0,10.062990794876454
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,gwo,3,3012,25860.0,8.585657370517929,0.4764276228419655,1.4626531890151175,-2380.0,12.34039466406347
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,pso,1,3012,11140.0,3.698539176626826,0.49203187250996017,1.1769096395108782,-13450.0,2.027639687044758
