date,daily_return_points,experiment,experiment_label,model,optimizer,seed
2024-06-14,1145.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,3
2024-06-18,1085.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,3
2024-06-19,765.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,3
2024-06-20,1590.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,3
2024-06-21,2860.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,3
2024-06-24,190.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,3
2024-06-25,-280.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,3
2024-06-26,-825.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,3
2024-06-27,1855.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,3
2024-06-28,1340.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,3
2024-05-20,-230.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-05-21,-390.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-05-22,235.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-05-23,-70.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-05-24,1645.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-05-27,205.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-05-28,3410.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-05-29,320.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-05-31,-640.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-03,365.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-04,1425.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-05,970.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-06,790.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-07,-105.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-10,1325.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-12,2385.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-13,515.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-14,1145.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-18,485.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-19,475.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-20,1270.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-21,2580.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-24,-380.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-25,-220.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-26,-1195.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-27,1795.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-06-28,1160.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1
2024-05-20,60.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-05-21,-550.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-05-22,675.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-05-23,-10.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-05-24,1525.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-05-27,295.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-05-28,3180.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-05-29,350.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-05-31,-650.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-03,415.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-04,1415.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-05,230.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-06,840.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-07,-105.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-10,1855.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-12,3415.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-13,265.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-14,1185.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-18,1295.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-19,65.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-20,1170.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-21,3040.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-24,-60.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-25,30.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-26,-285.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-27,1905.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-06-28,1090.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2
2024-05-20,-440.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-05-21,-550.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-05-22,475.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-05-23,-120.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-05-24,1545.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-05-27,215.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-05-28,3670.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-05-29,580.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-05-31,-470.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-03,575.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-04,1485.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-05,1120.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-06,600.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-07,-105.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-10,1245.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-12,2055.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-13,395.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-14,915.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-18,1855.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-19,945.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-20,1310.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-21,2620.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-24,-80.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-25,-620.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-26,-145.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-27,1855.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-06-28,1250.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3
2024-05-20,-620.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-05-21,-290.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-05-22,745.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-05-23,-140.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-05-24,2385.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-05-27,555.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-05-28,3570.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-05-29,390.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-05-31,-620.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-03,1265.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-04,1575.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-05,1230.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-06,1020.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-07,25.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-10,1035.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-12,5445.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-13,1105.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-14,95.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-18,-155.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-19,-125.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-20,1120.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-21,1590.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-24,930.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-25,-760.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-26,-1425.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-27,2545.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-06-28,1420.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1
2024-05-20,-570.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-05-21,-850.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-05-22,-405.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-05-23,-500.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-05-24,-215.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-05-27,-35.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-05-28,-820.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-05-29,-600.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-05-31,-170.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-03,-1185.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-04,725.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-05,780.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-06,760.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-07,-245.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-10,2645.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-12,-5495.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-13,-35.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-14,1395.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-18,1565.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-19,355.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-20,-750.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-21,3370.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-24,1470.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-25,-210.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-26,-215.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-27,2075.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-06-28,-1130.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2
2024-05-20,-270.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-05-21,-620.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-05-22,-105.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-05-23,-470.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-05-24,415.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-05-27,545.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-05-28,-2460.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-05-29,-40.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-05-31,510.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-03,-1075.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-04,815.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-05,270.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-06,1500.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-07,-155.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-10,1095.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-12,-4245.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-13,265.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-14,-695.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-18,1415.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-19,-565.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-20,-1480.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-21,-1820.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-24,650.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-25,-660.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-26,305.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-27,385.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-06-28,-780.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3
2024-05-20,420.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-05-21,2160.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-05-22,1245.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-05-23,1360.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-05-24,3695.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-05-27,-55.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-05-28,2460.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-05-29,3720.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-05-31,1390.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-03,3245.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-04,375.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-05,3940.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-06,40.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-07,105.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-10,635.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-12,855.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-13,2115.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-14,-1705.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-18,-2045.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-19,325.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-20,3120.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-21,-2670.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-24,-420.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-25,1620.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-26,3305.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-27,-2495.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-06-28,2310.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1
2024-05-20,-370.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-05-21,-430.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-05-22,265.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-05-23,-490.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-05-24,1825.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-05-27,675.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-05-28,1150.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-05-29,210.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-05-31,-810.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-03,-735.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-04,1825.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-05,1080.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-06,1180.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-07,-105.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-10,1565.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-12,-3025.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-13,585.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-14,1585.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-18,2355.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-19,-175.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-20,-630.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-21,3250.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-24,780.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-25,-730.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-26,-315.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-27,2395.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-06-28,640.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2
2024-05-20,510.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-05-21,2850.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-05-22,1655.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-05-23,2300.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-05-24,4305.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-05-27,295.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-05-28,5430.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-05-29,4260.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-05-31,1690.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-03,4045.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-04,955.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-05,4490.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-06,-830.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-07,165.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-10,295.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-12,2475.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-13,2495.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-14,-1575.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-18,-1735.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-19,475.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-20,5070.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-21,-3020.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-24,-1390.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-25,1810.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-26,3625.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-27,-2455.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-06-28,3210.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3
2024-05-20,-620.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-05-21,-290.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-05-22,745.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-05-23,-140.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-05-24,2385.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-05-27,385.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-05-28,3580.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-05-29,380.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-05-31,-640.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-06-03,1265.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-06-04,1575.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-06-05,1230.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-06-06,1020.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-06-07,25.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-06-10,1035.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
2024-06-12,5445.0,exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1
