experiment,experiment_label,model,optimizer,seed,budget,best_fitness_at_budget,progress_to_final_at_budget,runtime_minutes_at_budget
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,1,1000,0.6492786136465019,1.0,2.0866776587333495
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,2,50,0.6461124647600521,0.8852406537642149,0.0864493733166663
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,2,100,0.6477729691154572,0.9467168333778858,0.16989699378332632
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,2,250,0.648902191484886,0.9885235753962436,0.4471846074833231
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,2,500,0.6489464686600023,0.9901628313014578,0.9493579952666755
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,2,1000,0.6492121758261182,1.0,1.9560302855833254
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,3,50,0.6483486606228053,0.9712378002368665,0.12583228386666667
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,3,100,0.6486143677889213,0.9800880469505386,0.2478691805333331
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,3,250,0.6488800308396185,0.9889368242558143,0.6159125456666685
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,3,500,0.6492121758261182,1.0,1.2083761862833566
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,3,1000,0.6492121758261182,1.0,2.287109060150038
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,1,50,0.6468873814977141,0.581199188876213,0.11975969833333501
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,1,100,0.6492124405186297,0.8477170708519683,0.22947365575000914
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,1,250,0.6492124405186297,0.8477170708519683,0.5474030812166725
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,1,500,0.6505409322337908,1.0,1.0855798149833427
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,1,1000,0.6505409322337908,1.0,2.2677914082333404
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,2,50,0.6479501219313406,0.9718301163213263,0.1295961319333391
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,2,100,0.6479501219313406,0.9718301163213263,0.24945483966667148
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,2,250,0.6488357536645024,1.0,0.5872761594666702
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,2,500,0.6488357536645024,1.0,1.2049760597500057
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,2,1000,0.6488357536645024,1.0,2.3852962658666717
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,3,50,0.647551583239876,0.9845940506550932,0.1191303722000024
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,3,100,0.647551583239876,0.9845940506550932,0.24810582078333324
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,3,250,0.647551583239876,0.9845940506550932,0.603452865750006
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,3,500,0.6485922512590725,1.0,1.2387596578333442
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,random_search,3,1000,0.6485922512590725,1.0,2.459990778250022
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,1,50,0.7683828030157593,0.9862623082705909,8.75301037938337
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,1,100,0.7688699401728751,0.9913855058065333,16.27184823873334
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,1,250,0.769689045854816,1.0,48.348387917666635
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,1,500,0.769689045854816,1.0,104.46855051081647
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,1,1000,0.769689045854816,1.0,226.23450147634892
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,2,50,0.7649512998865424,0.9135828205686877,6.239277721233308
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,2,100,0.7682722203665153,0.9780742247703942,16.680548581200007
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,2,250,0.7694012662742699,1.0,47.03807266219998
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,2,500,0.7694012662742699,1.0,115.03463185790051
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,2,1000,0.7694012662742699,1.0,228.0171974296403
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,3,50,0.7683606423704921,0.9785682816404585,5.6233925988501445
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,3,100,0.7684048313147711,0.9791029802910604,15.92712613103328
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,3,250,0.7701318176059784,1.0,50.11734987494962
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,3,500,0.7701318176059784,1.0,102.31620006784851
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,de,3,1000,0.7701318176059784,1.0,189.14898676624475
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,1,50,0.7609000927673728,0.9723692484431729,5.9692625843500995
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,1,100,0.7618298252139764,0.9825476772254021,8.755186673167024
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,1,250,0.7620955323800923,0.985456558675242,16.309412599816792
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,1,500,0.7634239799798348,1.0,29.31262021973398
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,1,1000,0.7634239799798348,1.0,55.3668521160838
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,2,50,0.7649959299850074,0.9211865882843323,5.076495928683486
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,2,100,0.7649959299850074,0.9211865882843323,9.860043936100116
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,2,250,0.7696004915045835,1.0,19.710717480267054
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,2,500,0.7696004915045835,1.0,34.70819109021777
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,2,1000,0.7696004915045835,1.0,65.21417058028592
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,3,50,0.7662131773196457,0.9694180787239882,12.476777893366732
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,3,100,0.7696890899702346,1.0,24.60901335515006
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,3,250,0.7696890899702346,1.0,41.130277608200366
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,3,500,0.7696890899702346,1.0,68.4790332434343
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,ga,3,1000,0.7696890899702346,1.0,122.81164834275211
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,1,50,0.7681612847939225,0.9714908895233971,7.590227078766657
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,1,100,0.7702204160716293,0.9928728369040898,16.65145593006667
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,1,250,0.7707960634635589,0.9988503393476348,40.14282273204996
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,1,500,0.7709067784590589,1.0,89.6873638980335
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,1,1000,0.7709067784590589,1.0,203.97298960048354
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,2,50,0.7674749665219118,0.9294251295243944,5.586382044083348
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,2,100,0.769091149586782,0.9597295635462274,10.565016545466884
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,2,250,0.7704860350069083,0.9858845295900193,29.764408902250278
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,2,500,0.770596750002408,0.987960504366193,57.7344821422671
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,2,1000,0.7712388352147211,1.0,119.36088834194976
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,3,50,0.7677848185168882,0.9607891853010307,6.137980758666709
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,3,100,0.7693127119240374,0.9790714009714208,13.178801046167063
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,3,250,0.7696447245642812,0.9830441432228316,38.4973194570334
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,3,500,0.7706411595237799,0.9949671207982507,77.43753872591678
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,gwo,3,1000,0.7710617706296747,1.0,156.51240576428347
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,1,50,0.768249839144155,0.9782588758962161,8.968554590116629
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,1,100,0.7697775119742113,0.9942175851343924,22.52250500169995
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,1,250,0.770331042836292,1.0,53.17464522379984
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,1,500,0.770331042836292,1.0,98.45026475264987
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,1,1000,0.770331042836292,1.0,184.02327945555032
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,2,50,0.7504285187946755,0.6108073800974445,4.7313992737666775
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,2,100,0.7697112065000835,0.9729707783913187,9.70347369286663
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,2,250,0.770951055634175,0.9962573649208695,24.694925381300056
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,2,500,0.770951055634175,0.9962573649208695,47.44297222770012
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,2,1000,0.7711503249799072,1.0,89.8911021643839
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,3,50,0.7648184683611938,0.9569840852725989,7.791848376949959
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,3,100,0.7682943810117827,1.0,21.658257587333296
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,3,250,0.7682943810117827,1.0,62.368346410650034
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,3,500,0.7682943810117827,1.0,123.64494231211692
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,pso,3,1000,0.7682943810117827,1.0,241.5410541039826
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,1,50,0.7632687231167072,0.9532529864153435,6.958504476333333
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,1,100,0.7632687231167072,0.9532529864153435,11.319740027749988
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,1,250,0.7677405413417719,1.0,24.487488857999963
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,1,500,0.7677405413417719,1.0,47.68883166866662
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,1,1000,0.7677405413417719,1.0,91.08769704175005
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,2,50,0.7623831354989641,0.8784616145312766,4.49555064281667
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,2,100,0.7623831354989641,0.8784616145312766,8.698328373783307
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,2,250,0.7664791050628545,0.9487294820803582,22.333367660449955
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,2,500,0.7672979019368653,0.9627762442437816,46.54097406681653
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,2,1000,0.7694677040946534,1.0,85.57977492843307
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,3,50,0.7656599111500765,0.9749959458045617,4.372456857733353
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,3,100,0.7656599111500765,0.9749959458045617,8.274671039516745
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,3,250,0.7663014669773667,0.9807016373718352,20.433997556783332
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,3,500,0.7684714014814105,1.0,42.69906831635012
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,rf,random_search,3,1000,0.7684714014814105,1.0,96.86859300623374
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,1,50,0.6450498566726812,0.8390294282976964,0.18492628318320686
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,1,100,0.6450498566726812,0.8390294282976964,0.3809605299162285
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,1,250,0.6450498566726812,0.8390294282976964,1.3731458492335151
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,1,500,0.6519801389444518,0.9024981421971332,2.576977627566157
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,1,1000,0.6626265717312663,1.0,5.247698940836199
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,2,50,0.6932202910044176,0.9716097190851917,0.2673519359667504
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,2,100,0.6965414320614833,1.0,0.5792275269167173
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,2,250,0.6965414320614833,1.0,1.5853345932003018
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,2,500,0.6965414320614833,1.0,3.219981712930166
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,2,1000,0.6965414320614833,1.0,6.369392676689313
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,3,50,0.650562916417384,0.9711653547536555,0.19094855086671786
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,3,100,0.650562916417384,0.9711653547536555,0.35511496816707216
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,3,250,0.6512493229202319,0.9766159533760002,0.992128174349879
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,3,500,0.6528436982631833,0.9892765269744958,2.0662607476494785
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,de,3,1000,0.654194130046519,1.0,4.333740972544062
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,1,50,0.6450498566726812,0.982197925582221,0.8582382724824735
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,1,100,0.6450498566726812,0.982197925582221,1.5872354124647245
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,1,250,0.6450498566726812,0.982197925582221,4.770241170894345
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,1,500,0.6467103610280862,1.0,6.976594982393908
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,1,1000,0.6467103610280862,1.0,9.180455497197848
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,2,50,0.6687806138028174,0.5365872909382213,0.2890012135823175
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,2,100,0.6687806138028174,0.5365872909382213,0.653905807447821
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,2,250,0.6807795076822223,0.7941990733797968,1.7399974239779112
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,2,500,0.6807795076822223,0.7941990733797968,3.59787999632966
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,2,1000,0.6903651852292462,1.0,7.205044068859509
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,3,50,0.6449391416771815,0.975950551490904,0.1697672696332423
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,3,100,0.6449391416771815,0.975950551490904,0.34585178404928835
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,3,250,0.6449391416771815,0.975950551490904,0.8758399323807678
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,3,500,0.6449391416771815,0.975950551490904,1.7707413903131963
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,ga,3,1000,0.6452048488432973,1.0,3.8704317698122397
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,gwo,1,50,0.6475739644622364,0.8421652158550152,0.18880815524995945
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,gwo,1,100,0.6616748551010695,0.9683107795496388,0.40226272634990884
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,gwo,1,250,0.6632910822813582,0.9827694328317671,1.0869256589330083
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,gwo,1,500,0.664973614935775,0.9978212501646031,2.3559401244660574
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,gwo,1,1000,0.6652171614566236,1.0,5.502617168915943
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,gwo,3,50,0.6468425308221563,0.6908476160181047,0.2007690838334383
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,gwo,3,100,0.6700427559284321,0.8260114164383585,0.4268986671499078
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,gwo,3,250,0.6970731552016454,0.9834896941666234,1.3715394609496798
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,gwo,3,500,0.6970731552016454,0.9834896941666234,2.96932437898328
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,gwo,3,1000,0.6999070708707582,1.0,6.277373606350253
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,1,50,0.6494121069031293,0.951077735066026,0.6061530407335644
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,1,100,0.6494121069031293,0.951077735066026,1.4117067286169913
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,1,250,0.6504744502979887,0.9616048868203321,2.528926862550725
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,1,500,0.6532421046083923,0.9890305921714122,3.8587179145669626
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,1,1000,0.6543490781017165,1.0,7.1940220863509845
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,2,50,0.6961210415326815,0.9529397168458049,0.4338317774166474
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,2,100,0.6961210856481,0.9529400775089054,0.7323222493334469
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,2,250,0.6982683742372721,0.9704951134958697,2.6692350254334696
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,2,500,0.7001061196393976,0.9855194967259003,4.864433524217202
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,2,1000,0.7018773389903025,1.0,9.87842875011732
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,3,50,0.6931762344063943,0.9472253905038488,0.2508405045166607
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,3,100,0.7004825859164321,0.9891911669809799,0.5677344084333527
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,3,250,0.7004825859164321,0.9891911669809799,1.5621168276336297
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,3,500,0.7004825859164321,0.9891911669809799,3.6913201150001744
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,pso,3,1000,0.7023644320319996,1.0,8.287795318816098
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,1,50,0.6509353240759088,0.7080389263776066,0.21503020684995133
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,1,100,0.6509353240759088,0.7080389263776066,0.40305649771683716
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,1,250,0.6515118978916286,0.7122259328287082,0.9861518290501406
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,1,500,0.6911399696206523,1.0,2.016148293916982
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,1,1000,0.6911399696206523,1.0,3.9801429714000425
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,2,50,0.6687806138028174,0.5771999891324997,0.18939475138334574
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,2,100,0.6687806138028174,0.5771999891324997,0.39189977961686956
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,2,250,0.676218826298995,0.748982530496914,0.9704418760497597
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,2,500,0.6870879243085295,1.0,1.9244491497496707
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,2,1000,0.6870879243085295,1.0,4.256259928482723
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,3,50,0.6681609098128647,0.6808524545564558,0.18965751724996757
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,3,100,0.6681609098128647,0.6808524545564558,0.3620022969833371
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,3,250,0.6681609098128647,0.6808524545564558,0.9104595186995235
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,3,500,0.6841003840467765,1.0,2.7933639165822868
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,svm,random_search,3,1000,0.6841003840467765,1.0,4.880679101666221
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,1,50,0.653728172858147,0.9066930393424819,0.4434481178831144
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,1,100,0.6544142657164476,0.9734318053441974,0.9774633098835087
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,1,250,0.654591428328434,0.9906650616921803,2.27011006918389
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,1,500,0.6546873940600375,1.0,4.910851382834275
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,1,1000,0.6546873940600375,1.0,10.842107295928994
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,2,50,0.6538830853968763,0.9936913143048255,0.3306376843501008
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,2,100,0.6542669030066511,0.996294906908981,0.5664283232830106
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,2,250,0.6548131021208744,1.0,1.3594141236832609
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,2,500,0.6548131021208744,1.0,2.868657770683179
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,2,1000,0.6548131021208744,1.0,5.958259225618531
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,3,50,0.6548866658505238,0.8000381399766212,0.41359590741618985
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,3,100,0.6548866658505238,0.8000381399766212,0.763899762982328
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,3,250,0.6548866658505238,0.8000381399766212,1.6864754567498796
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,3,500,0.6551153148727613,1.0,3.124284929000472
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,de,3,1000,0.6551153148727613,1.0,5.298916619267887
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,1,50,0.6544146320420022,0.9873225311243874,0.7077002773685914
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,1,100,0.6544146320420022,0.9873225311243874,1.5491466791052517
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,1,250,0.6544146320420022,0.9873225311243874,4.022961945065253
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,1,500,0.6544146320420022,0.9873225311243874,8.177027602197995
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,1,1000,0.6546576921636319,1.0,16.423207023842647
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,2,50,0.6543479148866226,0.8843752945285759,0.2864619047331265
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,2,100,0.6543479148866226,0.8843752945285759,0.5413629578985516
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,2,250,0.6544366689424059,1.0,1.4617749079289448
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,2,500,0.6544366689424059,1.0,2.613876147972163
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,2,1000,0.6544366689424059,1.0,4.87331514227529
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,3,50,0.6534843898888337,0.6356648025514174,0.29206864829987655
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,3,100,0.6534843898888337,0.6356648025514174,0.5543205383494448
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,3,250,0.6536911710762398,0.7060668286809276,1.4068381356160293
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,3,500,0.6545544963741732,1.0,3.4001270571619293
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,ga,3,1000,0.6545544963741732,1.0,8.384574631832583
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,gwo,1,50,0.6542300261936118,0.8467290724875863,0.4156089346164663
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,gwo,1,100,0.6542300261936118,0.8467290724875863,0.8261659406996235
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,gwo,1,250,0.6547539029361404,0.891886953815275,1.9364510436999505
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,gwo,1,500,0.6550196823876754,0.9147969934437231,3.855320946699309
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,gwo,1,1000,0.6560081227709708,1.0,7.6575664430838515
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,gwo,2,50,0.6546579788540456,0.9937755798119937,0.3032127199000873
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,gwo,2,100,0.6546579788540456,0.9937755798119937,0.5760427436666457
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,gwo,2,250,0.6546579788540456,0.9937755798119937,1.3943414323498777
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,gwo,2,500,0.6555581307450379,0.999850065103628,2.7126143724328964
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,gwo,2,1000,0.6555803489534976,1.0,4.635656791283205
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,gwo,3,50,0.6548866658505238,1.0,0.37757051261675467
exp3_cv_accuracy,Exp 3 - CV + Accuracy,cnn,gwo,3,100,0.6548866658505238,1.0,0.685795060117016
